center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_39_27_017.jpg, IMG/left_2016_12_01_13_39_27_017.jpg, IMG/right_2016_12_01_13_39_27_017.jpg,0.06,0.9855326,0,30.18663
IMG/center_2016_12_01_13_39_27_118.jpg, IMG/left_2016_12_01_13_39_27_118.jpg, IMG/right_2016_12_01_13_39_27_118.jpg,0.06,0.9855326,0,30.18662
IMG/center_2016_12_01_13_39_27_218.jpg, IMG/left_2016_12_01_13_39_27_218.jpg, IMG/right_2016_12_01_13_39_27_218.jpg,0.06,0.9855326,0,30.18664
IMG/center_2016_12_01_13_39_27_318.jpg, IMG/left_2016_12_01_13_39_27_318.jpg, IMG/right_2016_12_01_13_39_27_318.jpg,0.35,0.9855326,0,30.10808
IMG/center_2016_12_01_13_39_27_420.jpg, IMG/left_2016_12_01_13_39_27_420.jpg, IMG/right_2016_12_01_13_39_27_420.jpg,0.35,0.9855326,0,30.12057
IMG/center_2016_12_01_13_39_27_520.jpg, IMG/left_2016_12_01_13_39_27_520.jpg, IMG/right_2016_12_01_13_39_27_520.jpg,0.35,0.9855326,0,30.15716
IMG/center_2016_12_01_13_39_27_621.jpg, IMG/left_2016_12_01_13_39_27_621.jpg, IMG/right_2016_12_01_13_39_27_621.jpg,-0.05,0.8126372,0,30.15496
IMG/center_2016_12_01_13_39_27_722.jpg, IMG/left_2016_12_01_13_39_27_722.jpg, IMG/right_2016_12_01_13_39_27_722.jpg,-0.1,0,0,29.68943
IMG/center_2016_12_01_13_39_27_823.jpg, IMG/left_2016_12_01_13_39_27_823.jpg, IMG/right_2016_12_01_13_39_27_823.jpg,-0.2,0,0,29.38127
IMG/center_2016_12_01_13_39_27_924.jpg, IMG/left_2016_12_01_13_39_27_924.jpg, IMG/right_2016_12_01_13_39_27_924.jpg,-0.9332381,0,0,28.96839
IMG/center_2016_12_01_13_39_28_024.jpg, IMG/left_2016_12_01_13_39_28_024.jpg, IMG/right_2016_12_01_13_39_28_024.jpg,-0.9426954,0,0,28.11522
IMG/center_2016_12_01_13_39_28_126.jpg, IMG/left_2016_12_01_13_39_28_126.jpg, IMG/right_2016_12_01_13_39_28_126.jpg,-0.9426954,0,0,27.32152
IMG/center_2016_12_01_13_39_28_227.jpg, IMG/left_2016_12_01_13_39_28_227.jpg, IMG/right_2016_12_01_13_39_28_227.jpg,0,0,0,26.78555
IMG/center_2016_12_01_13_39_28_327.jpg, IMG/left_2016_12_01_13_39_28_327.jpg, IMG/right_2016_12_01_13_39_28_327.jpg,0,0,0,26.39729
IMG/center_2016_12_01_13_39_28_428.jpg, IMG/left_2016_12_01_13_39_28_428.jpg, IMG/right_2016_12_01_13_39_28_428.jpg,0,0,0,26.06816
IMG/center_2016_12_01_13_39_28_528.jpg, IMG/left_2016_12_01_13_39_28_528.jpg, IMG/right_2016_12_01_13_39_28_528.jpg,0,0,0,25.80699
IMG/center_2016_12_01_13_39_28_629.jpg, IMG/left_2016_12_01_13_39_28_629.jpg, IMG/right_2016_12_01_13_39_28_629.jpg,0,0,0,25.54872
IMG/center_2016_12_01_13_39_28_731.jpg, IMG/left_2016_12_01_13_39_28_731.jpg, IMG/right_2016_12_01_13_39_28_731.jpg,0,0,0,25.29279
IMG/center_2016_12_01_13_39_39_889.jpg, IMG/left_2016_12_01_13_39_39_889.jpg, IMG/right_2016_12_01_13_39_39_889.jpg,0.03305431,0.8894962,0,30.16191
IMG/center_2016_12_01_13_39_39_990.jpg, IMG/left_2016_12_01_13_39_39_990.jpg, IMG/right_2016_12_01_13_39_39_990.jpg,0.04262284,0.8894962,0,30.1619
IMG/center_2016_12_01_13_39_40_092.jpg, IMG/left_2016_12_01_13_39_40_092.jpg, IMG/right_2016_12_01_13_39_40_092.jpg,0.04262284,0.8894962,0,30.16213
IMG/center_2016_12_01_13_39_40_193.jpg, IMG/left_2016_12_01_13_39_40_193.jpg, IMG/right_2016_12_01_13_39_40_193.jpg,0.04262284,0.8894962,0,30.1622
IMG/center_2016_12_01_13_39_40_294.jpg, IMG/left_2016_12_01_13_39_40_294.jpg, IMG/right_2016_12_01_13_39_40_294.jpg,0.04262284,0.8991036,0,30.16539
IMG/center_2016_12_01_13_39_40_396.jpg, IMG/left_2016_12_01_13_39_40_396.jpg, IMG/right_2016_12_01_13_39_40_396.jpg,0.0617599,0.8991036,0,30.16398
IMG/center_2016_12_01_13_39_40_496.jpg, IMG/left_2016_12_01_13_39_40_496.jpg, IMG/right_2016_12_01_13_39_40_496.jpg,0.05219137,0.8991036,0,30.16463
IMG/center_2016_12_01_13_39_40_597.jpg, IMG/left_2016_12_01_13_39_40_597.jpg, IMG/right_2016_12_01_13_39_40_597.jpg,0,0.8991036,0,30.16441
IMG/center_2016_12_01_13_39_40_698.jpg, IMG/left_2016_12_01_13_39_40_698.jpg, IMG/right_2016_12_01_13_39_40_698.jpg,0,0.8798888,0,30.16252
IMG/center_2016_12_01_13_39_40_800.jpg, IMG/left_2016_12_01_13_39_40_800.jpg, IMG/right_2016_12_01_13_39_40_800.jpg,0.07132844,0.6973485,0,30.12283
IMG/center_2016_12_01_13_39_40_902.jpg, IMG/left_2016_12_01_13_39_40_902.jpg, IMG/right_2016_12_01_13_39_40_902.jpg,0.1765823,0.6781337,0,30.10345
IMG/center_2016_12_01_13_39_41_003.jpg, IMG/left_2016_12_01_13_39_41_003.jpg, IMG/right_2016_12_01_13_39_41_003.jpg,0.1670138,0.6877411,0,30.10674
IMG/center_2016_12_01_13_39_41_104.jpg, IMG/left_2016_12_01_13_39_41_104.jpg, IMG/right_2016_12_01_13_39_41_104.jpg,0.1670138,0.6877411,0,30.10994
IMG/center_2016_12_01_13_39_41_204.jpg, IMG/left_2016_12_01_13_39_41_204.jpg, IMG/right_2016_12_01_13_39_41_204.jpg,0.1765823,0.6877411,0,30.10943
IMG/center_2016_12_01_13_39_41_307.jpg, IMG/left_2016_12_01_13_39_41_307.jpg, IMG/right_2016_12_01_13_39_41_307.jpg,0.1670138,0.6877411,0,30.11028
IMG/center_2016_12_01_13_39_41_409.jpg, IMG/left_2016_12_01_13_39_41_409.jpg, IMG/right_2016_12_01_13_39_41_409.jpg,0.1670138,0.6877411,0,30.11118
IMG/center_2016_12_01_13_39_41_511.jpg, IMG/left_2016_12_01_13_39_41_511.jpg, IMG/right_2016_12_01_13_39_41_511.jpg,0.02348577,0.6973485,0,30.11156
IMG/center_2016_12_01_13_39_41_611.jpg, IMG/left_2016_12_01_13_39_41_611.jpg, IMG/right_2016_12_01_13_39_41_611.jpg,0,0.8030298,0,30.13778
IMG/center_2016_12_01_13_39_41_713.jpg, IMG/left_2016_12_01_13_39_41_713.jpg, IMG/right_2016_12_01_13_39_41_713.jpg,0,0.8702815,0,30.15557
IMG/center_2016_12_01_13_39_41_814.jpg, IMG/left_2016_12_01_13_39_41_814.jpg, IMG/right_2016_12_01_13_39_41_814.jpg,0,0.908711,0,30.1679
IMG/center_2016_12_01_13_39_51_792.jpg, IMG/left_2016_12_01_13_39_51_792.jpg, IMG/right_2016_12_01_13_39_51_792.jpg,-0.0547008,0.7934223,0,30.12995
IMG/center_2016_12_01_13_39_51_892.jpg, IMG/left_2016_12_01_13_39_51_892.jpg, IMG/right_2016_12_01_13_39_51_892.jpg,-0.2395315,0.7934223,0,30.09233
IMG/center_2016_12_01_13_39_51_993.jpg, IMG/left_2016_12_01_13_39_51_993.jpg, IMG/right_2016_12_01_13_39_51_993.jpg,-0.1964977,0.7934223,0,30.10825
IMG/center_2016_12_01_13_39_52_094.jpg, IMG/left_2016_12_01_13_39_52_094.jpg, IMG/right_2016_12_01_13_39_52_094.jpg,-0.1110484,0.8030298,0,30.13566
IMG/center_2016_12_01_13_39_52_194.jpg, IMG/left_2016_12_01_13_39_52_194.jpg, IMG/right_2016_12_01_13_39_52_194.jpg,0.1096026,0,0,29.85861
IMG/center_2016_12_01_13_39_52_295.jpg, IMG/left_2016_12_01_13_39_52_295.jpg, IMG/right_2016_12_01_13_39_52_295.jpg,0.1096026,0,0,29.57456
IMG/center_2016_12_01_13_39_52_396.jpg, IMG/left_2016_12_01_13_39_52_396.jpg, IMG/right_2016_12_01_13_39_52_396.jpg,0.1478767,0,0,29.2667
IMG/center_2016_12_01_13_39_52_497.jpg, IMG/left_2016_12_01_13_39_52_497.jpg, IMG/right_2016_12_01_13_39_52_497.jpg,0.3009732,0,0,28.86015
IMG/center_2016_12_01_13_39_52_599.jpg, IMG/left_2016_12_01_13_39_52_599.jpg, IMG/right_2016_12_01_13_39_52_599.jpg,0.1096026,0,0,28.5501
IMG/center_2016_12_01_13_39_52_702.jpg, IMG/left_2016_12_01_13_39_52_702.jpg, IMG/right_2016_12_01_13_39_52_702.jpg,0.1096026,0,0,28.26325
IMG/center_2016_12_01_13_39_52_805.jpg, IMG/left_2016_12_01_13_39_52_805.jpg, IMG/right_2016_12_01_13_39_52_805.jpg,0.1096026,0,0,27.97425
IMG/center_2016_12_01_13_39_52_907.jpg, IMG/left_2016_12_01_13_39_52_907.jpg, IMG/right_2016_12_01_13_39_52_907.jpg,0.1096026,0,0,27.69158
IMG/center_2016_12_01_13_39_57_879.jpg, IMG/left_2016_12_01_13_39_57_879.jpg, IMG/right_2016_12_01_13_39_57_879.jpg,-0.05975719,0.8894962,0,30.16244
IMG/center_2016_12_01_13_39_57_981.jpg, IMG/left_2016_12_01_13_39_57_981.jpg, IMG/right_2016_12_01_13_39_57_981.jpg,-0.1,0.8894962,0,30.16223
IMG/center_2016_12_01_13_39_58_081.jpg, IMG/left_2016_12_01_13_39_58_081.jpg, IMG/right_2016_12_01_13_39_58_081.jpg,-0.4490258,0.8894962,0,30.11551
IMG/center_2016_12_01_13_39_58_183.jpg, IMG/left_2016_12_01_13_39_58_183.jpg, IMG/right_2016_12_01_13_39_58_183.jpg,-0.505992,0.8894962,0,30.13124
IMG/center_2016_12_01_13_39_58_284.jpg, IMG/left_2016_12_01_13_39_58_284.jpg, IMG/right_2016_12_01_13_39_58_284.jpg,-0.505992,0.8991036,0,30.14747
IMG/center_2016_12_01_13_39_58_386.jpg, IMG/left_2016_12_01_13_39_58_386.jpg, IMG/right_2016_12_01_13_39_58_386.jpg,-0.505992,0.8991036,0,30.15457
IMG/center_2016_12_01_13_39_58_486.jpg, IMG/left_2016_12_01_13_39_58_486.jpg, IMG/right_2016_12_01_13_39_58_486.jpg,-0.4680146,0.8991036,0,30.16121
IMG/center_2016_12_01_13_39_58_587.jpg, IMG/left_2016_12_01_13_39_58_587.jpg, IMG/right_2016_12_01_13_39_58_587.jpg,-0.3825653,0.9183184,0,30.17204
IMG/center_2016_12_01_13_39_58_688.jpg, IMG/left_2016_12_01_13_39_58_688.jpg, IMG/right_2016_12_01_13_39_58_688.jpg,-0.1,0.9183184,0,30.16495
IMG/center_2016_12_01_13_39_58_790.jpg, IMG/left_2016_12_01_13_39_58_790.jpg, IMG/right_2016_12_01_13_39_58_790.jpg,-0.1,0.9183184,0,30.16928
IMG/center_2016_12_01_13_39_58_892.jpg, IMG/left_2016_12_01_13_39_58_892.jpg, IMG/right_2016_12_01_13_39_58_892.jpg,-0.1,0.9183184,0,30.16961
IMG/center_2016_12_01_13_39_58_993.jpg, IMG/left_2016_12_01_13_39_58_993.jpg, IMG/right_2016_12_01_13_39_58_993.jpg,-0.1,0.9183184,0,30.16968
IMG/center_2016_12_01_13_39_59_093.jpg, IMG/left_2016_12_01_13_39_59_093.jpg, IMG/right_2016_12_01_13_39_59_093.jpg,-0.1547008,0.9471405,0,30.16577
IMG/center_2016_12_01_13_39_59_195.jpg, IMG/left_2016_12_01_13_39_59_195.jpg, IMG/right_2016_12_01_13_39_59_195.jpg,-0.505992,0.9855326,0,30.13404
IMG/center_2016_12_01_13_39_59_296.jpg, IMG/left_2016_12_01_13_39_59_296.jpg, IMG/right_2016_12_01_13_39_59_296.jpg,-0.505992,0.9855326,0,30.16047
IMG/center_2016_12_01_13_39_59_398.jpg, IMG/left_2016_12_01_13_39_59_398.jpg, IMG/right_2016_12_01_13_39_59_398.jpg,-0.505992,0.9855326,0,30.17188
IMG/center_2016_12_01_13_39_59_498.jpg, IMG/left_2016_12_01_13_39_59_498.jpg, IMG/right_2016_12_01_13_39_59_498.jpg,-0.4395315,0.9855326,0,30.18392
IMG/center_2016_12_01_13_39_59_601.jpg, IMG/left_2016_12_01_13_39_59_601.jpg, IMG/right_2016_12_01_13_39_59_601.jpg,-0.2876218,0.9855326,0,30.19245
IMG/center_2016_12_01_13_39_59_701.jpg, IMG/left_2016_12_01_13_39_59_701.jpg, IMG/right_2016_12_01_13_39_59_701.jpg,-0.2496443,0.9855326,0,30.19027
IMG/center_2016_12_01_13_39_59_804.jpg, IMG/left_2016_12_01_13_39_59_804.jpg, IMG/right_2016_12_01_13_39_59_804.jpg,0.100034,0.9855326,0,30.17524
IMG/center_2016_12_01_13_39_59_906.jpg, IMG/left_2016_12_01_13_39_59_906.jpg, IMG/right_2016_12_01_13_39_59_906.jpg,0,0.9855326,0,30.1871
IMG/center_2016_12_01_13_40_00_007.jpg, IMG/left_2016_12_01_13_40_00_007.jpg, IMG/right_2016_12_01_13_40_00_007.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_40_12_691.jpg, IMG/left_2016_12_01_13_40_12_691.jpg, IMG/right_2016_12_01_13_40_12_691.jpg,0,0,0,4.415077
IMG/center_2016_12_01_13_40_12_792.jpg, IMG/left_2016_12_01_13_40_12_792.jpg, IMG/right_2016_12_01_13_40_12_792.jpg,0,0,0,4.370749
IMG/center_2016_12_01_13_40_12_894.jpg, IMG/left_2016_12_01_13_40_12_894.jpg, IMG/right_2016_12_01_13_40_12_894.jpg,0.1287396,0,0,4.326865
IMG/center_2016_12_01_13_40_12_995.jpg, IMG/left_2016_12_01_13_40_12_995.jpg, IMG/right_2016_12_01_13_40_12_995.jpg,0.1670138,0,0,4.283421
IMG/center_2016_12_01_13_40_13_097.jpg, IMG/left_2016_12_01_13_40_13_097.jpg, IMG/right_2016_12_01_13_40_13_097.jpg,0.25,0,0,4.240413
IMG/center_2016_12_01_13_40_13_198.jpg, IMG/left_2016_12_01_13_40_13_198.jpg, IMG/right_2016_12_01_13_40_13_198.jpg,0.4349326,0,0,4.197835
IMG/center_2016_12_01_13_40_13_298.jpg, IMG/left_2016_12_01_13_40_13_298.jpg, IMG/right_2016_12_01_13_40_13_298.jpg,0.5114809,0,0,4.155685
IMG/center_2016_12_01_13_40_13_401.jpg, IMG/left_2016_12_01_13_40_13_401.jpg, IMG/right_2016_12_01_13_40_13_401.jpg,0.5880292,0,0,4.113957
IMG/center_2016_12_01_13_40_13_501.jpg, IMG/left_2016_12_01_13_40_13_501.jpg, IMG/right_2016_12_01_13_40_13_501.jpg,0.5880292,0,0,4.072649
IMG/center_2016_12_01_13_40_13_602.jpg, IMG/left_2016_12_01_13_40_13_602.jpg, IMG/right_2016_12_01_13_40_13_602.jpg,0.1861508,0,0,4.031955
IMG/center_2016_12_01_13_40_13_704.jpg, IMG/left_2016_12_01_13_40_13_704.jpg, IMG/right_2016_12_01_13_40_13_704.jpg,0.1861508,0,0,3.991667
IMG/center_2016_12_01_13_40_13_805.jpg, IMG/left_2016_12_01_13_40_13_805.jpg, IMG/right_2016_12_01_13_40_13_805.jpg,0.3583844,0,0,3.951594
IMG/center_2016_12_01_13_40_13_906.jpg, IMG/left_2016_12_01_13_40_13_906.jpg, IMG/right_2016_12_01_13_40_13_906.jpg,0.3488158,0,0,3.911924
IMG/center_2016_12_01_13_40_14_009.jpg, IMG/left_2016_12_01_13_40_14_009.jpg, IMG/right_2016_12_01_13_40_14_009.jpg,0.3583844,0,0,3.864846
IMG/center_2016_12_01_13_40_14_111.jpg, IMG/left_2016_12_01_13_40_14_111.jpg, IMG/right_2016_12_01_13_40_14_111.jpg,0.3583844,0,0,3.825322
IMG/center_2016_12_01_13_40_14_143.jpg, IMG/left_2016_12_01_13_40_14_143.jpg, IMG/right_2016_12_01_13_40_14_143.jpg,0.1478767,0,0,3.81743
IMG/center_2016_12_01_13_40_14_213.jpg, IMG/left_2016_12_01_13_40_14_213.jpg, IMG/right_2016_12_01_13_40_14_213.jpg,0.1478767,0,0,3.786024
IMG/center_2016_12_01_13_42_05_456.jpg, IMG/left_2016_12_01_13_42_05_456.jpg, IMG/right_2016_12_01_13_42_05_456.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_42_05_559.jpg, IMG/left_2016_12_01_13_42_05_559.jpg, IMG/right_2016_12_01_13_42_05_559.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_42_05_662.jpg, IMG/left_2016_12_01_13_42_05_662.jpg, IMG/right_2016_12_01_13_42_05_662.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_42_05_764.jpg, IMG/left_2016_12_01_13_42_05_764.jpg, IMG/right_2016_12_01_13_42_05_764.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_42_05_866.jpg, IMG/left_2016_12_01_13_42_05_866.jpg, IMG/right_2016_12_01_13_42_05_866.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_42_05_970.jpg, IMG/left_2016_12_01_13_42_05_970.jpg, IMG/right_2016_12_01_13_42_05_970.jpg,-0.02177976,0.9855326,0,30.18653
IMG/center_2016_12_01_13_42_06_070.jpg, IMG/left_2016_12_01_13_42_06_070.jpg, IMG/right_2016_12_01_13_42_06_070.jpg,-0.05026283,0.9855326,0,30.18612
IMG/center_2016_12_01_13_42_06_172.jpg, IMG/left_2016_12_01_13_42_06_172.jpg, IMG/right_2016_12_01_13_42_06_172.jpg,-0.05026283,0.9855326,0,30.18626
IMG/center_2016_12_01_13_42_06_275.jpg, IMG/left_2016_12_01_13_42_06_275.jpg, IMG/right_2016_12_01_13_42_06_275.jpg,-0.06925154,0.9855326,0,30.18611
IMG/center_2016_12_01_13_42_06_375.jpg, IMG/left_2016_12_01_13_42_06_375.jpg, IMG/right_2016_12_01_13_42_06_375.jpg,-0.1262177,0.9855326,0,30.18448
IMG/center_2016_12_01_13_42_06_476.jpg, IMG/left_2016_12_01_13_42_06_476.jpg, IMG/right_2016_12_01_13_42_06_476.jpg,-0.1452064,0.9855326,0,30.18463
IMG/center_2016_12_01_13_42_06_576.jpg, IMG/left_2016_12_01_13_42_06_576.jpg, IMG/right_2016_12_01_13_42_06_576.jpg,-0.2211613,0.9855326,0,30.18154
IMG/center_2016_12_01_13_42_06_676.jpg, IMG/left_2016_12_01_13_42_06_676.jpg, IMG/right_2016_12_01_13_42_06_676.jpg,-0.2211613,0.9855326,0,30.18397
IMG/center_2016_12_01_13_42_06_778.jpg, IMG/left_2016_12_01_13_42_06_778.jpg, IMG/right_2016_12_01_13_42_06_778.jpg,-0.2116669,0.9855326,0,30.18518
IMG/center_2016_12_01_13_42_06_878.jpg, IMG/left_2016_12_01_13_42_06_878.jpg, IMG/right_2016_12_01_13_42_06_878.jpg,-0.2116669,0.9855326,0,30.18571
IMG/center_2016_12_01_13_42_06_980.jpg, IMG/left_2016_12_01_13_42_06_980.jpg, IMG/right_2016_12_01_13_42_06_980.jpg,-0.2116669,0.9855326,0,30.18558
IMG/center_2016_12_01_13_42_07_083.jpg, IMG/left_2016_12_01_13_42_07_083.jpg, IMG/right_2016_12_01_13_42_07_083.jpg,-0.2116669,0.9855326,0,30.18563
IMG/center_2016_12_01_13_42_07_184.jpg, IMG/left_2016_12_01_13_42_07_184.jpg, IMG/right_2016_12_01_13_42_07_184.jpg,-0.2116669,0.9855326,0,30.18571
IMG/center_2016_12_01_13_42_07_284.jpg, IMG/left_2016_12_01_13_42_07_284.jpg, IMG/right_2016_12_01_13_42_07_284.jpg,-0.2116669,0.9855326,0,30.18567
IMG/center_2016_12_01_13_42_07_386.jpg, IMG/left_2016_12_01_13_42_07_386.jpg, IMG/right_2016_12_01_13_42_07_386.jpg,-0.05975719,0.9855326,0,30.18813
IMG/center_2016_12_01_13_42_07_489.jpg, IMG/left_2016_12_01_13_42_07_489.jpg, IMG/right_2016_12_01_13_42_07_489.jpg,0,0.9855326,0,30.18631
IMG/center_2016_12_01_13_42_07_589.jpg, IMG/left_2016_12_01_13_42_07_589.jpg, IMG/right_2016_12_01_13_42_07_589.jpg,0.1383082,0.9855326,0,30.17978
IMG/center_2016_12_01_13_42_07_691.jpg, IMG/left_2016_12_01_13_42_07_691.jpg, IMG/right_2016_12_01_13_42_07_691.jpg,0.1765823,0.9855326,0,30.18126
IMG/center_2016_12_01_13_42_07_792.jpg, IMG/left_2016_12_01_13_42_07_792.jpg, IMG/right_2016_12_01_13_42_07_792.jpg,0.1670138,0.9855326,0,30.18444
IMG/center_2016_12_01_13_42_07_892.jpg, IMG/left_2016_12_01_13_42_07_892.jpg, IMG/right_2016_12_01_13_42_07_892.jpg,0,0.9855326,0,30.18691
IMG/center_2016_12_01_13_42_07_996.jpg, IMG/left_2016_12_01_13_42_07_996.jpg, IMG/right_2016_12_01_13_42_07_996.jpg,0,0.9855326,0,30.18641
IMG/center_2016_12_01_13_42_08_096.jpg, IMG/left_2016_12_01_13_42_08_096.jpg, IMG/right_2016_12_01_13_42_08_096.jpg,-0.1547008,0.9855326,0,30.18056
IMG/center_2016_12_01_13_42_08_197.jpg, IMG/left_2016_12_01_13_42_08_197.jpg, IMG/right_2016_12_01_13_42_08_197.jpg,-0.1736895,0.9855326,0,30.18278
IMG/center_2016_12_01_13_42_08_299.jpg, IMG/left_2016_12_01_13_42_08_299.jpg, IMG/right_2016_12_01_13_42_08_299.jpg,-0.2306556,0.9855326,0,30.18347
IMG/center_2016_12_01_13_42_08_402.jpg, IMG/left_2016_12_01_13_42_08_402.jpg, IMG/right_2016_12_01_13_42_08_402.jpg,-0.3306556,0.9855326,0,30.18127
IMG/center_2016_12_01_13_42_08_503.jpg, IMG/left_2016_12_01_13_42_08_503.jpg, IMG/right_2016_12_01_13_42_08_503.jpg,-0.4395315,0.9855326,0,30.15863
IMG/center_2016_12_01_13_42_08_605.jpg, IMG/left_2016_12_01_13_42_08_605.jpg, IMG/right_2016_12_01_13_42_08_605.jpg,-0.4490258,0.9855326,0,30.17149
IMG/center_2016_12_01_13_42_08_706.jpg, IMG/left_2016_12_01_13_42_08_706.jpg, IMG/right_2016_12_01_13_42_08_706.jpg,-0.4775089,0.9855326,0,30.17306
IMG/center_2016_12_01_13_42_08_808.jpg, IMG/left_2016_12_01_13_42_08_808.jpg, IMG/right_2016_12_01_13_42_08_808.jpg,-0.4964977,0.9855326,0,30.17674
IMG/center_2016_12_01_13_42_08_910.jpg, IMG/left_2016_12_01_13_42_08_910.jpg, IMG/right_2016_12_01_13_42_08_910.jpg,-0.4964977,0.9855326,0,30.17946
IMG/center_2016_12_01_13_42_09_011.jpg, IMG/left_2016_12_01_13_42_09_011.jpg, IMG/right_2016_12_01_13_42_09_011.jpg,-0.4964977,0.9855326,0,30.18047
IMG/center_2016_12_01_13_42_09_113.jpg, IMG/left_2016_12_01_13_42_09_113.jpg, IMG/right_2016_12_01_13_42_09_113.jpg,-0.4300371,0.9855326,0,30.18804
IMG/center_2016_12_01_13_43_30_438.jpg, IMG/left_2016_12_01_13_43_30_438.jpg, IMG/right_2016_12_01_13_43_30_438.jpg,-0.05,0.9855326,0,30.18662
IMG/center_2016_12_01_13_43_30_540.jpg, IMG/left_2016_12_01_13_43_30_540.jpg, IMG/right_2016_12_01_13_43_30_540.jpg,-0.05,0.9855326,0,30.18663
IMG/center_2016_12_01_13_43_30_641.jpg, IMG/left_2016_12_01_13_43_30_641.jpg, IMG/right_2016_12_01_13_43_30_641.jpg,-0.05,0.9855326,0,30.18661
IMG/center_2016_12_01_13_43_30_741.jpg, IMG/left_2016_12_01_13_43_30_741.jpg, IMG/right_2016_12_01_13_43_30_741.jpg,-0.06925154,0.9855326,0,30.18558
IMG/center_2016_12_01_13_43_30_842.jpg, IMG/left_2016_12_01_13_43_30_842.jpg, IMG/right_2016_12_01_13_43_30_842.jpg,-0.06925154,0.9855326,0,30.18609
IMG/center_2016_12_01_13_43_30_944.jpg, IMG/left_2016_12_01_13_43_30_944.jpg, IMG/right_2016_12_01_13_43_30_944.jpg,-0.0787459,0.9855326,0,30.18615
IMG/center_2016_12_01_13_43_31_047.jpg, IMG/left_2016_12_01_13_43_31_047.jpg, IMG/right_2016_12_01_13_43_31_047.jpg,-0.0787459,0.9855326,0,30.18633
IMG/center_2016_12_01_13_43_31_150.jpg, IMG/left_2016_12_01_13_43_31_150.jpg, IMG/right_2016_12_01_13_43_31_150.jpg,-0.0787459,0.9855326,0,30.18642
IMG/center_2016_12_01_13_43_31_250.jpg, IMG/left_2016_12_01_13_43_31_250.jpg, IMG/right_2016_12_01_13_43_31_250.jpg,-0.08824026,0.9855326,0,30.18625
IMG/center_2016_12_01_13_43_31_352.jpg, IMG/left_2016_12_01_13_43_31_352.jpg, IMG/right_2016_12_01_13_43_31_352.jpg,-0.1926782,0.9855326,0,30.18208
IMG/center_2016_12_01_13_43_31_455.jpg, IMG/left_2016_12_01_13_43_31_455.jpg, IMG/right_2016_12_01_13_43_31_455.jpg,-0.2781274,0.9855326,0,30.17719
IMG/center_2016_12_01_13_43_31_555.jpg, IMG/left_2016_12_01_13_43_31_555.jpg, IMG/right_2016_12_01_13_43_31_555.jpg,-0.2971161,0.9855326,0,30.17975
IMG/center_2016_12_01_13_43_31_659.jpg, IMG/left_2016_12_01_13_43_31_659.jpg, IMG/right_2016_12_01_13_43_31_659.jpg,-0.2971161,0.9855326,0,30.18251
IMG/center_2016_12_01_13_43_31_761.jpg, IMG/left_2016_12_01_13_43_31_761.jpg, IMG/right_2016_12_01_13_43_31_761.jpg,-0.2971161,0.9855326,0,30.18339
IMG/center_2016_12_01_13_43_31_863.jpg, IMG/left_2016_12_01_13_43_31_863.jpg, IMG/right_2016_12_01_13_43_31_863.jpg,-0.2971161,0.9855326,0,30.18427
IMG/center_2016_12_01_13_43_31_963.jpg, IMG/left_2016_12_01_13_43_31_963.jpg, IMG/right_2016_12_01_13_43_31_963.jpg,-0.2971161,0.9855326,0,30.18458
IMG/center_2016_12_01_13_43_32_064.jpg, IMG/left_2016_12_01_13_43_32_064.jpg, IMG/right_2016_12_01_13_43_32_064.jpg,-0.2971161,0.9855326,0,30.18469
IMG/center_2016_12_01_13_43_32_168.jpg, IMG/left_2016_12_01_13_43_32_168.jpg, IMG/right_2016_12_01_13_43_32_168.jpg,-0.2971161,0.9855326,0,30.18458
IMG/center_2016_12_01_13_43_32_268.jpg, IMG/left_2016_12_01_13_43_32_268.jpg, IMG/right_2016_12_01_13_43_32_268.jpg,-0.08824026,0.9855326,0,30.18989
IMG/center_2016_12_01_13_43_32_370.jpg, IMG/left_2016_12_01_13_43_32_370.jpg, IMG/right_2016_12_01_13_43_32_370.jpg,0,0.9855326,0,30.18539
IMG/center_2016_12_01_13_43_32_470.jpg, IMG/left_2016_12_01_13_43_32_470.jpg, IMG/right_2016_12_01_13_43_32_470.jpg,0,0.9855326,0,30.18648
IMG/center_2016_12_01_13_43_32_570.jpg, IMG/left_2016_12_01_13_43_32_570.jpg, IMG/right_2016_12_01_13_43_32_570.jpg,0,0.9855326,0,30.1865
IMG/center_2016_12_01_13_43_32_673.jpg, IMG/left_2016_12_01_13_43_32_673.jpg, IMG/right_2016_12_01_13_43_32_673.jpg,0,0.9855326,0,30.18652
IMG/center_2016_12_01_13_43_32_775.jpg, IMG/left_2016_12_01_13_43_32_775.jpg, IMG/right_2016_12_01_13_43_32_775.jpg,0,0.9855326,0,30.18561
IMG/center_2016_12_01_13_43_32_876.jpg, IMG/left_2016_12_01_13_43_32_876.jpg, IMG/right_2016_12_01_13_43_32_876.jpg,0,0.9855326,0,30.188
